headaches|C0007863|Migraines, Abdominal
headaches|C0007863|Migraines, Common
headaches|C0007863|Migraines, Neuralgic
headaches|C0007863|Migrainous headache
headaches|C0007863|migrainous neuralgia
headaches|C0007863|migrainous; neuralgia
headaches|C0007863|morning headache
headaches|C0007863|muscle contraction headache
headaches|C0007863|Muscle contraction headache syndrome
headaches|C0007863|muscle tension headache
headaches|C0007863|muscular headache
headaches|C0007863|NDPH
headaches|C0007863|neuralgia occipital
headaches|C0007863|Neuralgia, Ciliary
headaches|C0007863|neuralgia; ciliary
headaches|C0007863|neuralgia; migrainous
headaches|C0007863|Neuralgias, Ciliary
headaches|C0007863|Neuralgic migraine
headaches|C0007863|Neuralgic Migraines
headaches|C0007863|New daily pers headache
headaches|C0007863|New daily persistent headache
headaches|C0007863|Occipital headache
headaches|C0007863|occipital neuralgia
headaches|C0007863|Ocular headache
headaches|C0007863|Ocular Headaches
headaches|C0007863|ocular migraine
headaches|C0007863|one-sided headache
headaches|C0007863|one-sided migraine
headaches|C0007863|one sided headache
headaches|C0007863|ophthalmic migraine
headaches|C0007863|orgasmic cephalgia
headaches|C0007863|Other forms of migraine
headaches|C0007863|Other forms of migraine NOS
headaches|C0007863|Other migraine
headaches|C0007863|Overuse Headache, Medication
headaches|C0007863|Overuse Headaches, Medication
headaches|C0007863|Pain head
headaches|C0007863|pain in head
headaches|C0007863|Pain in head NOS
headaches|C0007863|Pain, Cranial
headaches|C0007863|Pain, Head
headaches|C0007863|pain; head
headaches|C0007863|Pain;head
headaches|C0007863|Pains, Cranial
headaches|C0007863|Pains, Head
headaches|C0007863|PDPH - Post dural puncture headache
headaches|C0007863|Persistent post traumatic headache
headaches|C0007863|POST-CONCUSSION HEADACHE
headaches|C0007863|post-lumbar puncture headache
headaches|C0007863|Post-trauma headache NOS
headaches|C0007863|post-traumatic headache
headaches|C0007863|Post-traumatic headache NOS
headaches|C0007863|Post-traumatic headache, unspecified
headaches|C0007863|post-traumatic headaches
headaches|C0007863|post-traumatic; headache
headaches|C0007863|post dural puncture headache
headaches|C0007863|post lumbar puncture headache
headaches|C0007863|post spinal headache
headaches|C0007863|post traumatic headache
headaches|C0007863|Postspinal headache
headaches|C0007863|posttraumatic headache
headaches|C0007863|Postural headache
headaches|C0007863|pounding headache
headaches|C0007863|PPTH - persistent post-traumatic headache
headaches|C0007863|Prim exertion headache
headaches|C0007863|Prim stabbing headache
headaches|C0007863|Prim thnderclap headache
headaches|C0007863|primary cough headache
headaches|C0007863|primary exertional headache
headaches|C0007863|primary stabbing headache
headaches|C0007863|primary thunderclap headache
headaches|C0007863|Prolonged Aura Migraine
headaches|C0007863|prolonged migraine aura
headaches|C0007863|PSYCHOGENIC CEPHALALGIA
headaches|C0007863|Psychogenic headache
headaches|C0007863|Psychogenic Headaches
headaches|C0007863|puncture; spinal, headache or reaction
headaches|C0007863|Rebound headache
headaches|C0007863|recurrent headaches
headaches|C0007863|Refractory migraine
headaches|C0007863|Refractory migraine with aura
headaches|C0007863|sharp headache
headaches|C0007863|sharp or stabbing headache
headaches|C0007863|sharp/stabbing headache
headaches|C0007863|sick headache
headaches|C0007863|sinus headache
headaches|C0007863|Sinus headaches
headaches|C0007863|Sinus pain
headaches|C0007863|spinal headache
headaches|C0007863|spinal puncture; headache
headaches|C0007863|spinal; anesthesia, headache
headaches|C0007863|stabbing headache
headaches|C0007863|stress headache
headaches|C0007863|stress headaches
headaches|C0007863|Syndrome, Cluster Headache
headaches|C0007863|Syndrome, Horton
headaches|C0007863|Syndrome, Horton's
headaches|C0007863|syndrome; abdominal migraine
headaches|C0007863|syndrome; cluster headache
headaches|C0007863|syndrome; migraine
headaches|C0007863|Syndromes, Cluster Headache
headaches|C0007863|temple headache
headaches|C0007863|temporal headache
headaches|C0007863|tension-type headache
headaches|C0007863|Tension-type headache, unspecified
headaches|C0007863|tension-type headaches
headaches|C0007863|tension headache
headaches|C0007863|Tension headache NOS
headaches|C0007863|tension headaches
headaches|C0007863|tension type headache
headaches|C0007863|Tension type headache, unspecified
headaches|C0007863|tension; headache
headaches|C0007863|thalamic pain
headaches|C0007863|throbbing headache
headaches|C0007863|throbbing headaches
headaches|C0007863|throbbing or pounding headache
headaches|C0007863|thunderclap headache
headaches|C0007863|thunderclap headaches
headaches|C0007863|Transformed migraine
headaches|C0007863|Typical aura without headache
headaches|C0007863|unilateral headache
headaches|C0007863|Unilateral Headaches
headaches|C0007863|Valsalva-maneuver Headache
headaches|C0007863|Variant, Migraine
headaches|C0007863|Variants of migraine
headaches|C0007863|Variants, Migraine
headaches|C0007863|Vascular Cephalgia
headaches|C0007863|Vascular Cephalgias
headaches|C0007863|vascular headache
headaches|C0007863|vascular headaches
headaches|C0007863|vascular; headache
headaches|C0007863|Vasomotor headache
headaches|C0007863|Vertebrobasilar migraine
headaches|C0007863|viral headache
headaches|C0007863|withdrawal headache
nausea and/or vomiting|C0027497|Being sick
nausea and/or vomiting|C0027497|bile vomit
nausea and/or vomiting|C0027497|bile vomiting
nausea and/or vomiting|C0027497|Bilious emesis
nausea and/or vomiting|C0027497|bilious vomiting
nausea and/or vomiting|C0027497|bilious; vomiting
nausea and/or vomiting|C0027497|Blood in vomit - symptom
nausea and/or vomiting|C0027497|Blood in vomit symptom
nausea and/or vomiting|C0027497|C/O - nausea
nausea and/or vomiting|C0027497|chronic vomiting
nausea and/or vomiting|C0027497|Coffee ground emesis
nausea and/or vomiting|C0027497|Coffee ground vomiting
nausea and/or vomiting|C0027497|Coffee ground vomitus
nausea and/or vomiting|C0027497|Coffee grounds emesis
nausea and/or vomiting|C0027497|Coffee grounds vomiting
nausea and/or vomiting|C0027497|cyclic vomiting syndrome
nausea and/or vomiting|C0027497|Cyclic vomiting syndrome NOS
nausea and/or vomiting|C0027497|cyclical vomiting
nausea and/or vomiting|C0027497|Cyclical vomiting condition
nausea and/or vomiting|C0027497|Cyclical vomiting disease
nausea and/or vomiting|C0027497|cyclical vomiting disorder
nausea and/or vomiting|C0027497|Cyclical vomiting NOS
nausea and/or vomiting|C0027497|cyclical vomiting syndrome
nausea and/or vomiting|C0027497|cyclical; vomiting
nausea and/or vomiting|C0027497|D&V - Diarrhea and vomiting
nausea and/or vomiting|C0027497|D&V - Diarrhoea and vomiting
nausea and/or vomiting|C0027497|D+V - Diarrhea and vomiting
nausea and/or vomiting|C0027497|D+V - Diarrhoea and vomiting
nausea and/or vomiting|C0027497|Diarrhea & vomiting, symptom
nausea and/or vomiting|C0027497|diarrhea and vomiting
nausea and/or vomiting|C0027497|Diarrhea and vomiting symptom
nausea and/or vomiting|C0027497|Diarrhea and vomiting, symptom
nausea and/or vomiting|C0027497|diarrhea symptoms vomiting
nausea and/or vomiting|C0027497|diarrhea vomit
nausea and/or vomiting|C0027497|diarrhea vomiting
nausea and/or vomiting|C0027497|Diarrhea&vomiting (Symptom)
nausea and/or vomiting|C0027497|diarrhea; with vomiting
nausea and/or vomiting|C0027497|Diarrhea+vomiting,symptom
nausea and/or vomiting|C0027497|Diarrhoea & vomiting, symptom
nausea and/or vomiting|C0027497|Diarrhoea and vomiting
nausea and/or vomiting|C0027497|Diarrhoea and vomiting symptom
nausea and/or vomiting|C0027497|Diarrhoea and vomiting, symptom
nausea and/or vomiting|C0027497|diarrhoea vomit
nausea and/or vomiting|C0027497|diarrhoea vomiting
nausea and/or vomiting|C0027497|Diarrhoea&vomiting (Symptom)
nausea and/or vomiting|C0027497|Diarrhoea+vomiting,symptom
nausea and/or vomiting|C0027497|dry heave
nausea and/or vomiting|C0027497|dry heaves
nausea and/or vomiting|C0027497|emesis
nausea and/or vomiting|C0027497|Emesis - persistent
nausea and/or vomiting|C0027497|Familial cyclic vomiting syndrome
nausea and/or vomiting|C0027497|feel sick
nausea and/or vomiting|C0027497|Feeling bilious
nausea and/or vomiting|C0027497|Feeling queasy
nausea and/or vomiting|C0027497|feeling sick
nausea and/or vomiting|C0027497|Finding of nausea
nausea and/or vomiting|C0027497|Finding of vomiting
nausea and/or vomiting|C0027497|gastric contents; regurgitation
nausea and/or vomiting|C0027497|heaving
nausea and/or vomiting|C0027497|hematemesis ('coffee grounds')
nausea and/or vomiting|C0027497|Increased nausea and vomiting
nausea and/or vomiting|C0027497|Intermittent vomiting
nausea and/or vomiting|C0027497|Intractable nausea and vomiting
nausea and/or vomiting|C0027497|Making self sick
nausea and/or vomiting|C0027497|morning nausea
nausea and/or vomiting|C0027497|Morning vomiting
nausea and/or vomiting|C0027497|N&V - Nausea and vomiting
nausea and/or vomiting|C0027497|N+V - Nausea and vomiting
nausea and/or vomiting|C0027497|nausea
nausea and/or vomiting|C0027497|nausea and vomiting
nausea and/or vomiting|C0027497|Nausea and vomiting NOS
nausea and/or vomiting|C0027497|Nausea and vomiting symptoms
nausea and/or vomiting|C0027497|nausea morning
nausea and/or vomiting|C0027497|Nausea NOS
nausea and/or vomiting|C0027497|Nausea present
nausea and/or vomiting|C0027497|nausea symptom
nausea and/or vomiting|C0027497|nausea symptoms
nausea and/or vomiting|C0027497|NAUSEA VOMITING
nausea and/or vomiting|C0027497|Nausea vomiting and diarrhea
nausea and/or vomiting|C0027497|Nausea vomiting and diarrhoea
nausea and/or vomiting|C0027497|nausea with vomiting
nausea and/or vomiting|C0027497|Nausea with vomiting, unspecified
nausea and/or vomiting|C0027497|Nausea, vomiting and diarrhea
nausea and/or vomiting|C0027497|Nausea, vomiting and diarrhoea
nausea and/or vomiting|C0027497|nausea/vomiting
nausea and/or vomiting|C0027497|nauseas
nausea and/or vomiting|C0027497|nauseated
nausea and/or vomiting|C0027497|nauseating
nausea and/or vomiting|C0027497|nauseous
nausea and/or vomiting|C0027497|Observation of nausea
nausea and/or vomiting|C0027497|Observation of vomiting
nausea and/or vomiting|C0027497|periodic vomiting
nausea and/or vomiting|C0027497|periodic; vomiting
nausea and/or vomiting|C0027497|persistent vomit
nausea and/or vomiting|C0027497|persistent vomiting
nausea and/or vomiting|C0027497|Persistent vomiting (disorder) [Ambiguous]
nausea and/or vomiting|C0027497|Persistent vomiting NOS
nausea and/or vomiting|C0027497|Post-tussive vomiting
nausea and/or vomiting|C0027497|Projectile emesis
nausea and/or vomiting|C0027497|projectile vomit
nausea and/or vomiting|C0027497|Projectile vomiting
nausea and/or vomiting|C0027497|queasy
nausea and/or vomiting|C0027497|Refractory nausea and vomiting
nausea and/or vomiting|C0027497|regurgitation; gastric contents
nausea and/or vomiting|C0027497|retch
nausea and/or vomiting|C0027497|retching
nausea and/or vomiting|C0027497|rndx nausea
nausea and/or vomiting|C0027497|Self-iduced vomiting
nausea and/or vomiting|C0027497|self-induced vomiting
nausea and/or vomiting|C0027497|self induced vomiting
nausea and/or vomiting|C0027497|sick feeling
nausea and/or vomiting|C0027497|symptom nausea
nausea and/or vomiting|C0027497|symptoms nausea
nausea and/or vomiting|C0027497|symptoms vomiting
nausea and/or vomiting|C0027497|throw up
nausea and/or vomiting|C0027497|throwing up
nausea and/or vomiting|C0027497|uncontrollable vomiting
nausea and/or vomiting|C0027497|vomit
nausea and/or vomiting|C0027497|vomit bile
nausea and/or vomiting|C0027497|VOMIT CHRONIC
nausea and/or vomiting|C0027497|vomit containing blood
nausea and/or vomiting|C0027497|Vomit contains blood
nausea and/or vomiting|C0027497|vomit diarrhea
nausea and/or vomiting|C0027497|vomit diarrhoea
nausea and/or vomiting|C0027497|VOMIT PROJECTILE
nausea and/or vomiting|C0027497|vomited
nausea and/or vomiting|C0027497|vomiting
nausea and/or vomiting|C0027497|vomiting 'coffee grounds'
nausea and/or vomiting|C0027497|vomiting 'coffee grounds' material
nausea and/or vomiting|C0027497|vomiting 'coffee grounds' material (hematemesis)
nausea and/or vomiting|C0027497|Vomiting - bile stained
nausea and/or vomiting|C0027497|Vomiting after coughing
nausea and/or vomiting|C0027497|vomiting and nausea
nausea and/or vomiting|C0027497|vomiting bile
nausea and/or vomiting|C0027497|vomiting bilious
nausea and/or vomiting|C0027497|vomiting blood
nausea and/or vomiting|C0027497|Vomiting blood - coffee ground
nausea and/or vomiting|C0027497|vomiting diarrhea
nausea and/or vomiting|C0027497|vomiting diarrhoea
nausea and/or vomiting|C0027497|Vomiting disorder
nausea and/or vomiting|C0027497|vomiting food
nausea and/or vomiting|C0027497|vomiting in morning
nausea and/or vomiting|C0027497|Vomiting NOS
nausea and/or vomiting|C0027497|vomiting of 'coffee grounds' material was observed
nausea and/or vomiting|C0027497|vomiting of bile was observed
nausea and/or vomiting|C0027497|vomiting of food was observed
nausea and/or vomiting|C0027497|Vomiting old blood
nausea and/or vomiting|C0027497|VOMITING PERSISTENT
nausea and/or vomiting|C0027497|Vomiting projectile
nausea and/or vomiting|C0027497|vomiting spraying across room
nausea and/or vomiting|C0027497|Vomiting stale blood
nausea and/or vomiting|C0027497|Vomiting symptom
nausea and/or vomiting|C0027497|vomiting symptoms
nausea and/or vomiting|C0027497|vomiting syndrome cyclical
nausea and/or vomiting|C0027497|vomiting was observed
nausea and/or vomiting|C0027497|vomiting yellow-green liquid
nausea and/or vomiting|C0027497|Vomiting, bilious
nausea and/or vomiting|C0027497|Vomiting, cyclical
nausea and/or vomiting|C0027497|Vomiting, NOS
nausea and/or vomiting|C0027497|Vomiting, periodic
nausea and/or vomiting|C0027497|Vomiting, persistent
nausea and/or vomiting|C0027497|Vomiting, projectile
nausea and/or vomiting|C0027497|VOMITING, SELF INDUCED
nausea and/or vomiting|C0027497|Vomiting, unspecified
nausea and/or vomiting|C0027497|vomiting; bilious
nausea and/or vomiting|C0027497|vomiting; cyclical
nausea and/or vomiting|C0027497|vomiting; diarrhea
nausea and/or vomiting|C0027497|vomiting; periodic
nausea and/or vomiting|C0027497|vomits
nausea and/or vomiting|C0027497|Vomiturition
myalgia|C0016053|abdominal muscle strain
myalgia|C0016053|abdominal muscle strained
myalgia|C0016053|ache muscle
myalgia|C0016053|ache muscles
myalgia|C0016053|aches muscle
myalgia|C0016053|aches muscles
myalgia|C0016053|Aching muscles
myalgia|C0016053|back muscle pull
myalgia|C0016053|back muscle pulled
myalgia|C0016053|back muscle strain
myalgia|C0016053|back muscle strained
myalgia|C0016053|back muscle strains
myalgia|C0016053|back muscles pulled
myalgia|C0016053|back muscles strained
myalgia|C0016053|back pulled muscle
myalgia|C0016053|back strain
myalgia|C0016053|back strained
myalgia|C0016053|back strains
myalgia|C0016053|calf muscle pull
myalgia|C0016053|calf muscle pulled
myalgia|C0016053|calf muscle pulls
myalgia|C0016053|calf muscle strain
myalgia|C0016053|calf muscle strained
myalgia|C0016053|calf muscle strains
myalgia|C0016053|calf muscles pulled
myalgia|C0016053|calf muscles strain
myalgia|C0016053|calf pain
myalgia|C0016053|calf pains
myalgia|C0016053|cervical strain
myalgia|C0016053|D-15 SPRAINS AND STRAINS
myalgia|C0016053|Diffuse myofascial pain
myalgia|C0016053|Diffuse myofascial pain condition
myalgia|C0016053|Diffuse myofascial pain disease
myalgia|C0016053|Diffuse myofascial pain disorder
myalgia|C0016053|Diffuse myofascial pain synd
myalgia|C0016053|Diffuse myofascial pain syndrome
myalgia|C0016053|Fibro
myalgia|C0016053|fibromyalgia
myalgia|C0016053|Fibromyalgia-Fibromyositis Syndrome
myalgia|C0016053|Fibromyalgia-Fibromyositis Syndromes
myalgia|C0016053|Fibromyalgia -RETIRED-
myalgia|C0016053|fibromyalgia (FM)
myalgia|C0016053|fibromyalgia (FMS)
myalgia|C0016053|Fibromyalgia [Ambiguous]
myalgia|C0016053|Fibromyalgia Fibromyositis Syndrome
myalgia|C0016053|fibromyalgia primary
myalgia|C0016053|fibromyalgia syndrome
myalgia|C0016053|Fibromyalgia, NOS
myalgia|C0016053|Fibromyalgia, Primary
myalgia|C0016053|fibromyalgias
myalgia|C0016053|Fibromyalgias, Primary
myalgia|C0016053|Fibromyositis
myalgia|C0016053|Fibromyositis-Fibromyalgia Syndrome
myalgia|C0016053|Fibromyositis-Fibromyalgia Syndromes
myalgia|C0016053|fibromyositis fibromyalgia syndrome
myalgia|C0016053|Fibromyositis NOS
myalgia|C0016053|Fibromyositis, NOS
myalgia|C0016053|Fibrositides
myalgia|C0016053|fibrositis
myalgia|C0016053|Fibrositis NOS
myalgia|C0016053|Fibrositis unspecified
myalgia|C0016053|Fibrositis, NOS
myalgia|C0016053|fms
myalgia|C0016053|Generalised muscle aches
myalgia|C0016053|generalized muscle aches
myalgia|C0016053|generalized myalgia
myalgia|C0016053|groin strain
myalgia|C0016053|groin strained
myalgia|C0016053|groin strains
myalgia|C0016053|joint sprain
myalgia|C0016053|left trapezoid muscle strain
myalgia|C0016053|mpd syndrome
myalgia|C0016053|MPDS-Myofac pain dysfunct syn
myalgia|C0016053|MPDS - Myofacial pain dysfunction condition
myalgia|C0016053|MPDS - Myofacial pain dysfunction disease
myalgia|C0016053|MPDS - Myofacial pain dysfunction disorder
myalgia|C0016053|MPDS - Myofacial pain dysfunction syndrome
myalgia|C0016053|MPDS (Myofascial pain dysfunction syndrome)
myalgia|C0016053|MPS - myofascial pain syndrome
myalgia|C0016053|muscle ache
myalgia|C0016053|muscle aches
myalgia|C0016053|muscle aches, generalized (myalgias)
myalgia|C0016053|muscle discomfort
myalgia|C0016053|muscle neck strains
myalgia|C0016053|muscle pain
myalgia|C0016053|MUSCLE PAIN GENERALIZED
myalgia|C0016053|Muscle pain/fibrositis
myalgia|C0016053|muscle pains
myalgia|C0016053|muscle pull
myalgia|C0016053|muscle pull back
myalgia|C0016053|muscle pull or tear
myalgia|C0016053|muscle pulled
myalgia|C0016053|muscle pulled back
myalgia|C0016053|muscle pulling
myalgia|C0016053|muscle pulls
myalgia|C0016053|muscle soreness
myalgia|C0016053|Muscle soreness
myalgia|C0016053|Muscle Sorenesses
myalgia|C0016053|muscle strain
myalgia|C0016053|muscle strain back
myalgia|C0016053|muscle strained
myalgia|C0016053|muscle strains
myalgia|C0016053|muscle tender
myalgia|C0016053|muscle tenderness
myalgia|C0016053|muscle; pain
myalgia|C0016053|muscle; strain
myalgia|C0016053|muscles neck strained
myalgia|C0016053|muscles pain
myalgia|C0016053|muscles pains
myalgia|C0016053|muscles pull
myalgia|C0016053|muscles pulled
myalgia|C0016053|muscles pulling
myalgia|C0016053|muscles strain
myalgia|C0016053|muscles strained
myalgia|C0016053|muscles strains
myalgia|C0016053|muscular pain
myalgia|C0016053|muscular pains
myalgia|C0016053|Muscular rheumatism
myalgia|C0016053|myalgia
myalgia|C0016053|myalgia and myositis myalgia
myalgia|C0016053|Myalgia and myositis NOS
myalgia|C0016053|Myalgia and myositis unspecified
myalgia|C0016053|Myalgia and myositis, unspecified
myalgia|C0016053|Myalgia NOS
myalgia|C0016053|Myalgia of pelvic floor
myalgia|C0016053|Myalgia unspecified
myalgia|C0016053|Myalgia/myositis unspecified
myalgia|C0016053|myalgias
myalgia|C0016053|myalgic
myalgia|C0016053|Mylagia and myositis, unspecified
myalgia|C0016053|myodynia
myalgia|C0016053|Myofac pain dysfunct syndrome
myalgia|C0016053|myofacial
myalgia|C0016053|myofacial pain
myalgia|C0016053|myofacial pain condition
myalgia|C0016053|myofacial pain disease
myalgia|C0016053|myofacial pain disorder
myalgia|C0016053|Myofacial pain dysfunction
myalgia|C0016053|Myofacial pain dysfunction condition
myalgia|C0016053|Myofacial pain dysfunction disease
myalgia|C0016053|Myofacial pain dysfunction disorder
myalgia|C0016053|Myofacial pain dysfunction syndrome
myalgia|C0016053|myofacial pain syndrome
myalgia|C0016053|Myofascial pain
myalgia|C0016053|Myofascial pain condition
myalgia|C0016053|Myofascial pain disease
myalgia|C0016053|Myofascial pain disorder
myalgia|C0016053|Myofascial pain dysfunct syn
myalgia|C0016053|myofascial pain dysfunction syndrome
myalgia|C0016053|Myofascial pain syndrome
myalgia|C0016053|Myofascial Pain Syndrome, Diffuse
myalgia|C0016053|Myofascial trigger point syndrome
myalgia|C0016053|Myoneuralgia
myalgia|C0016053|Myosalgia
myalgia|C0016053|neck muscle strain
myalgia|C0016053|neck strain
myalgia|C0016053|neck strained
myalgia|C0016053|neck strains
myalgia|C0016053|pain calf
myalgia|C0016053|PAIN GENERALIZED MUSCLE
myalgia|C0016053|pain in calf
myalgia|C0016053|pain muscle
myalgia|C0016053|pain muscles
myalgia|C0016053|pain muscular
myalgia|C0016053|pain syndrome myofascial
myalgia|C0016053|Pain, Muscle
myalgia|C0016053|pain; muscle
myalgia|C0016053|Pain;muscle(s)
myalgia|C0016053|pains muscle
myalgia|C0016053|Pains, Muscle
myalgia|C0016053|polymyalgia
myalgia|C0016053|Polymyalgia, NOS
myalgia|C0016053|Primary Fibromyalgia
myalgia|C0016053|Primary fibromyalgia syndrome
myalgia|C0016053|Primary Fibromyalgias
myalgia|C0016053|pull muscle
myalgia|C0016053|pulled back muscle
myalgia|C0016053|pulled calf muscle
myalgia|C0016053|pulled muscle
myalgia|C0016053|pulled muscle calf
myalgia|C0016053|Rheumatism, Muscular
myalgia|C0016053|RHEUMATISM, TENSION
myalgia|C0016053|right trapezoid muscle strain
myalgia|C0016053|Skeletal muscle tender
myalgia|C0016053|sore
myalgia|C0016053|Sore pain
myalgia|C0016053|Sore pain [Ambiguous]
myalgia|C0016053|sore to touch
myalgia|C0016053|sore, painful
myalgia|C0016053|soreness
myalgia|C0016053|Soreness, Muscle
myalgia|C0016053|sprain (strain)
myalgia|C0016053|sprain strain
myalgia|C0016053|sprain strains
myalgia|C0016053|Sprain/strain
myalgia|C0016053|Sprains and strains
myalgia|C0016053|Sprains and strains NOS
myalgia|C0016053|Sprains and strains of joints and adjacent muscles
myalgia|C0016053|sprains strain
myalgia|C0016053|sprains strains
myalgia|C0016053|strain abdominal muscle
myalgia|C0016053|strain back
myalgia|C0016053|strain groin
myalgia|C0016053|strain muscle
myalgia|C0016053|strain muscle neck
myalgia|C0016053|strain neck
myalgia|C0016053|strain of abdominal muscle
myalgia|C0016053|strain of back
myalgia|C0016053|Strain of back muscle
myalgia|C0016053|Strain of back, NOS
myalgia|C0016053|Strain of calf muscle
myalgia|C0016053|Strain of flexor muscle of right hip
myalgia|C0016053|Strain of left trapezius muscle
myalgia|C0016053|strain of left trapezoid muscle
myalgia|C0016053|Strain of neck muscle
myalgia|C0016053|Strain of neck muscle [Ambiguous]
myalgia|C0016053|Strain of right trapezius muscle
myalgia|C0016053|strain of right trapezoid muscle
myalgia|C0016053|Strain of tendon of medial thigh muscle
myalgia|C0016053|Strain of trapezius muscle
myalgia|C0016053|strain of trapezoid muscle
myalgia|C0016053|strain of unspecified muscle
myalgia|C0016053|strain sprain
myalgia|C0016053|Strain tendon medl thigh musc
myalgia|C0016053|strain; muscle
myalgia|C0016053|Strain;back
myalgia|C0016053|Strain;groin
myalgia|C0016053|Strain;muscle(s)
myalgia|C0016053|Strain;neck
myalgia|C0016053|Strains and Sprains
myalgia|C0016053|strains sprains
myalgia|C0016053|syndrome fibromyalgia
myalgia|C0016053|Syndrome, Fibromyalgia-Fibromyositis
myalgia|C0016053|Syndrome, Fibromyositis-Fibromyalgia
myalgia|C0016053|Syndromes, Fibromyalgia-Fibromyositis
myalgia|C0016053|Syndromes, Fibromyositis-Fibromyalgia
myalgia|C0016053|tender muscles
myalgia|C0016053|Tender pain
myalgia|C0016053|tenderness
myalgia|C0016053|Tenderness (finding) [Ambiguous]
myalgia|C0016053|Tenderness (NOS)
myalgia|C0016053|Tenderness finding
myalgia|C0016053|Tenderness NOS
myalgia|C0016053|Tenderness, Muscle
myalgia|C0016053|trapezius muscle strain
myalgia|C0016053|trapezius muscle strain left
myalgia|C0016053|trapezius muscle strain right
gastroesophageal reflux|C0017168|acid reflux
gastroesophageal reflux|C0017168|Acid reflux
gastroesophageal reflux|C0017168|Acid reflux disease
gastroesophageal reflux|C0017168|Acid Reflux, Gastric
gastroesophageal reflux|C0017168|acidity
gastroesophageal reflux|C0017168|brash
gastroesophageal reflux|C0017168|Burning reflux
gastroesophageal reflux|C0017168|CARDIOESOPHAGEAL RELAXATION, GASTROESOPHAGEAL REFLUX
gastroesophageal reflux|C0017168|disease gastro-esophageal reflux
gastroesophageal reflux|C0017168|diseases esophageal reflux
gastroesophageal reflux|C0017168|esophageal reflux
gastroesophageal reflux|C0017168|esophageal reflux disease
gastroesophageal reflux|C0017168|Esophageal reflux NOS
gastroesophageal reflux|C0017168|Gastresophageal reflux
gastroesophageal reflux|C0017168|gastresophageal reflux disease
gastroesophageal reflux|C0017168|Gastric Acid Reflux
gastroesophageal reflux|C0017168|Gastric Acid Reflux Disease
gastroesophageal reflux|C0017168|gastric reflux
gastroesophageal reflux|C0017168|Gastric reflux
gastroesophageal reflux|C0017168|gastro-esophageal reflux
gastroesophageal reflux|C0017168|Gastro-esophageal reflux
gastroesophageal reflux|C0017168|Gastro-esophageal reflux dis
gastroesophageal reflux|C0017168|gastro-esophageal reflux disease
gastroesophageal reflux|C0017168|Gastro-Esophageal Reflux Diseases
gastroesophageal reflux|C0017168|gastro-oesophageal reflux
gastroesophageal reflux|C0017168|Gastro-oesophageal reflux
gastroesophageal reflux|C0017168|Gastro-oesophageal reflux  with hiatal hernia
gastroesophageal reflux|C0017168|Gastro-oesophageal reflux dis
gastroesophageal reflux|C0017168|Gastro-oesophageal reflux disease
gastroesophageal reflux|C0017168|Gastro-oesophageal reflux disease with hiatal hernia
gastroesophageal reflux|C0017168|gastro esophageal reflux
gastroesophageal reflux|C0017168|Gastro Esophageal Reflux Disease
gastroesophageal reflux|C0017168|gastro oesophageal reflux
gastroesophageal reflux|C0017168|gastroesophageal reflux
gastroesophageal reflux|C0017168|Gastroesophageal reflux  with hiatal hernia
gastroesophageal reflux|C0017168|GASTROESOPHAGEAL REFLUX DIS
gastroesophageal reflux|C0017168|gastroesophageal reflux disease
gastroesophageal reflux|C0017168|gastroesophageal reflux disease (GERD)
gastroesophageal reflux|C0017168|Gastroesophageal reflux disease [Ambiguous]
gastroesophageal reflux|C0017168|Gastroesophageal reflux disease with hiatal hernia
gastroesophageal reflux|C0017168|gastroesophageal; reflux
gastroesophageal reflux|C0017168|gastrooesophageal reflux
gastroesophageal reflux|C0017168|Gastrooesophageal reflux
gastroesophageal reflux|C0017168|gastrooesophageal reflux disease
gastroesophageal reflux|C0017168|ge reflux
gastroesophageal reflux|C0017168|gerd
gastroesophageal reflux|C0017168|GERD - Gastro-esophageal reflux
gastroesophageal reflux|C0017168|GERD - Gastro-esophageal reflux disease
gastroesophageal reflux|C0017168|GOR - Gastro-esophageal reflux
gastroesophageal reflux|C0017168|GOR - Gastro-oeso reflux
gastroesophageal reflux|C0017168|GOR - Gastro-oesophageal reflux
gastroesophageal reflux|C0017168|GORD - Gastro-esophageal reflux
gastroesophageal reflux|C0017168|GORD - Gastro-esophageal reflux disease
gastroesophageal reflux|C0017168|GORD - Gastro-oeso reflux dis
gastroesophageal reflux|C0017168|GORD - Gastro-oesophageal reflux
gastroesophageal reflux|C0017168|GORD - Gastro-oesophageal reflux disease
gastroesophageal reflux|C0017168|HEART BURN
gastroesophageal reflux|C0017168|heartburn
gastroesophageal reflux|C0017168|Heartburn NOS
gastroesophageal reflux|C0017168|Heartburn symptom
gastroesophageal reflux|C0017168|Hiatal hernia with gastro-oesophageal reflux
gastroesophageal reflux|C0017168|Hiatal hernia with gastro-oesophageal reflux disease
gastroesophageal reflux|C0017168|Hiatal hernia with gastroesophageal reflux
gastroesophageal reflux|C0017168|Hiatal hernia with gastroesophageal reflux disease
gastroesophageal reflux|C0017168|laryngopharyngeal reflux
gastroesophageal reflux|C0017168|oesophageal reflux
gastroesophageal reflux|C0017168|Pyroses
gastroesophageal reflux|C0017168|pyrosis
gastroesophageal reflux|C0017168|reflux
gastroesophageal reflux|C0017168|reflux acid
gastroesophageal reflux|C0017168|Reflux Disease
gastroesophageal reflux|C0017168|reflux disease esophageal
